id,name,name_cn,level,region,country,phone,fax,supervisor,principal,gender,finance_type,district,address_en,address_cn,session_type,school_type
903,Christian & Missionary Alliance Primary,宣道會陳李佩英紀念小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
909,Christian (Kwan) Primary,基督教官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
913,Christian (Ping) Primary,基督教平安小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
904,Christian Academy Primary,基督教崇真中學(小學部),elementary,Hong Kong,Hong Kong,,,,,,,,,,,
820,Christian Brethren Primary,基督徒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
905,Christian Brethren Primary,基督徒會堂小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
906,Christian College Primary,基督教培真小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
907,Christian Fengye Primary,基督教風悅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
908,Christian Heng Lung Primary,基督教恆隆小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
817,Christian Primary School,基督教小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1414,Chrysanthemum Primary,菊花小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
914,Chun Siu Primary,全完小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
431,Chung Chi Primary,崇真小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
432,Chung Mary Primary,中華民國小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
915,Chung Mei Primary,崇美小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
916,Chung Shan Primary,崇山小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
821,Church of God Primary,上帝教會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1415,Cissy Primary,思思小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1585,Clarendon Primary School,克拉倫登小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1586,Clayton Primary School,克萊頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1416,Clement Primary, clement小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1587,Cleveland Primary School,克利夫蘭小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1588,Cliffside Primary School,懸崖邊小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1589,Clifton Primary School,克利夫頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1590,Clinton Primary School,克林頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1591,Cloverdale Primary School,三葉草谷小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
435,Cognitio Primary,博敏小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1592,Colby Primary School,科爾比小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1593,Coleman Primary School,科爾曼小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
436,College of St. Hilary Primary,聖希爾達小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1594,Colonial Primary School,殖民小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1595,Columbia Primary School,哥倫比亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1596,Commerce Primary School,商業小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1440,Concord Primary,和諧小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1597,Concord Primary School,康科德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
930,Concordia Primary School,康文德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1441,Cone Primary,錐形小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
931,Congregational Primary,公理書院小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1442,Congregational Primary,公理會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
437,Convent Primary School,聖母進教之佑小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
932,Cooinda Primary School,庫恩達小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1598,Cornell Primary School,康奈爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1443,Cornwall Primary,康沃爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1444,Cosmos Primary,宇宙小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
438,Covenant House Primary,約誓之家小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1445,Covenant Primary,聖約小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1599,Coventry Primary School,考文垂小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2029,Cozy Primary School,舒適小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1600,Craig Primary School,克雷格小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1601,Cranbrook Primary School,克蘭布魯克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2030,Creative Primary School,創意小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1602,Creek Primary School,溪流小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
439,Crescent Primary,新月小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1603,Crestwood Primary School,冠木小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1446,Criterion Primary,標準小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
933,Criterion Primary School,啟基小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1604,Cromwell Primary School,克倫威爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1447,Crystal Primary,水晶小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1448,Cumberland Primary,坎布里亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1449,Curry Primary,咖喱小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1605,Curtis Primary School,柯蒂斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
934,Cynthia Primary School,詩印刷小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1606,Cypress Primary School,柏樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
442,DKMA Primary,基督教崇真小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
937,DKMA Primary,基督教崇真中學小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1450,Daisy Primary,雛菊小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1451,Dakota Primary,達科他小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1607,Dalton Primary School,道爾頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1452,Dandelion Primary,蒲公英小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1608,Dane Primary School,戴恩小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1609,Danube Primary School,多瑙河小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1610,Dartmouth Primary School,達特茅斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1453,Darwin Primary,達爾文小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1454,David Grey Primary,大衛格雷小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1611,Davidson Primary School,戴維森小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1612,Dayton Primary School,代頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2031,Dazzle Primary School,耀眼光小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1613,Decatur Primary School,迪凱特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1614,Delaware Primary School,特拉華小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
440,Delia Primary School,地利亞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
935,Delia Primary School,地利亞英文小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1271,Delia School of Canada,地利亞加拿大國際學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2032,Delight Primary School,欣喜小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1455,Delta Primary,三角洲小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1615,Denver Primary School,丹佛小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1616,Derby Primary School,德比小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1617,Desert Primary School,沙漠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1618,Devon Primary School,德文郡小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
441,Diamant Primary,鑽石小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
936,Diamond Primary School,鑽石山小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1456,Dianthus Primary,石竹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
151,Diocesan Boys School Primary,拔萃男書院附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
152,Diocesan Girls School Primary,拔萃女書院附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
17,Diocesan Girls' Junior School,拔萃女書院,elementary,Hong Kong,China,,,,,,,,,,,
1457,Disney Primary,迪士尼小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1619,Dixon Primary School,迪克森小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1458,Dolly Primary,多莉小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1459,Dominic Primary,多米尼克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
938,Dominic Savio Primary School,聖貞德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1460,Dora Primary,多啦小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1461,Doris Primary,多莉絲小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1620,Dover Primary School,多佛小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1621,Downing Primary School,唐寧小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1462,Dragon Primary,龍小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1463,Drama Primary,戲劇小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1464,Dream Primary,夢想小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1465,Drizzle Primary,細雨小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1466,Duke Primary,公爵小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1467,Dunkeld Primary,鄧凱德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1622,Durham Primary School,達勒姆小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1468,Dylan Primary,迪倫小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2033,Dynamic Primary School,活力小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1469,Dynasty Primary,王朝小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
942,ELCHK (Ching) Primary,基督教香港信義會青霖小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
943,ELCHK (Fuk) Primary,基督教香港信義會福榮小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
944,ELCHK (Hei) Primary,基督教香港信義會怡瑞小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
945,ELCHK (Kwai) Primary,基督教香港信義會葵盛小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
946,ELCHK (Lai) Primary,基督教香港信義會梨木樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
947,ELCHK (Lam) Primary,基督教香港信義會藍田小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
948,ELCHK (Lui) Primary,基督教香港信義會利福小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
949,ELCHK (Ming) Primary,基督教香港信義會明道小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
950,ELCHK (San) Primary,基督教香港信義會三育中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
952,ELCHK (Sha) Primary,基督教香港信義會沙田小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
951,ELCHK (Shan) Primary,基督教香港信義會深信小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
953,ELCHK (Si) Primary,基督教香港信義會崇真中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
954,ELCHK (Tai) Primary,基督教香港信義會太古城小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
955,ELCHK (Tin) Primary,基督教香港信義會天恩小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
956,ELCHK (Tung) Primary,基督教香港信義會東涌天主教學校小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
957,ELCHK (Yan) Primary,基督教香港信義會仁愛小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
444,ELCHK Primary,基督教香港信義會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
447,EPICO Primary,恩主教小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1290,ESF Kowloon Junior School,英基九龍小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1287,ESF Sha Tin College,英基沙田學院,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1291,ESF Sha Tin Junior School,英基沙田小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1288,ESF South Island School,英基南島中學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2034,Eager Primary School,熱切小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1470,Eagle Primary,鷹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1623,Eagle Primary School,雄鷹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1471,Earl Primary,伯爵小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
443,East Island Primary,東區小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1624,Eastwood Primary School,伊斯特伍德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1472,Eaton Primary,伊頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1473,Eclipse Primary,日食小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
939,Ede Primary School,伊甸小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1474,Edge Primary,邊緣小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
940,Edge Primary School,EDGE小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1475,Edinburgh Primary,愛丁堡小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1625,Edison Primary School,愛迪生小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1626,Edmonds Primary School,埃德蒙茲小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1476,Education Primary,教育小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
941,Education Primary School,教育大學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1627,Edwards Primary School,愛德華茲小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1628,Effingham Primary School,埃芬漢小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1477,Eileen Primary,艾琳小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1478,Elegant Primary,優雅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1479,Element Primary,元素小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1480,Elephant Primary,大象小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1629,Elgin Primary School,艾爾金小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
445,Elim Primary,以琳小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1482,Elite Primary,精英小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1481,Elizabeth Primary,伊麗莎白小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1630,Elk Grove Primary School,麋鹿樹林小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1631,Ellis Primary School,埃利斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1483,Elm Primary,榆樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1484,Emerald Primary,翡翠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1632,Emerson Primary School,愛默生小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1633,Emery Primary School,埃默里小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
446,Emmanuel Primary,以馬內利小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1485,Emperor Primary,皇帝小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1486,Empire Primary,帝國小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1487,Enchanted Primary,魔法小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2035,Energetic Primary School,精力充沛小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1634,Enfield Primary School,恩菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1488,Enlighten Primary,啟發小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1489,Enoch Primary,以諾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1490,Enquiry Primary,探究小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1491,Enterprise Primary,企業小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1492,Entertaining Primary,娛樂小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2036,Enthusiastic Primary School,熱情小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1493,Environment Primary,環境小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1494,Epic Primary,史詩小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1495,Epoch Primary,時代小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1496,Epsilon Primary,艾普西隆小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1497,Equality Primary,平等小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
448,Equity Primary,平正小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
958,Equity Primary School,平正道小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1498,Erasmus Primary,伊拉斯謨小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1499,Essex Primary,艾塞克斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1635,Essex Primary School,埃塞克斯小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1500,Eternal Primary,永恆小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1501,Ethics Primary,倫理小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1636,Eton Primary School,伊頓公學小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1502,Eucalypt Primary,桉樹小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1503,Eureka Primary,尤里卡小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1504,Eval Primary,評估小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
449,Evangel Primary,福音小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1505,Evening Primary,傍晚小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1637,Evergreen Primary School,常青小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1506,Excellence Primary,卓越小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1638,Exeter Primary School,埃克塞特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1507,Exotic Primary,異國小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1508,Expand Primary,擴展小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1509,Explorer Primary,探索者小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1510,Exponential Primary,指數小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2037,Exquisite Primary School,精緻小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1511,Eyrie Primary,山崖小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
451,FDB Primary School,福德祠小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1639,Fairfield Primary School,費爾菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1640,Fairmount Primary School,費爾蒙特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
450,Faith Primary,信心小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2038,Famous Primary School,著名小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1306,Fanling Government Primary,粉嶺官立小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2039,Fantastic Primary School,極好小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1641,Farmington Primary School,法明頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1642,Fayette Primary School,費耶特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2040,Fearless Primary School,無畏小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1643,Federal Primary School,聯邦小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1644,Fenway Primary School,芬威小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1645,Ferndale Primary School,芬代爾小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
452,First Primary,第一小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1646,Florence Primary School,佛羅倫薩小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2041,Fluent Primary School,流利小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1647,Forest Primary School,森林小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1648,Franklin Primary School,富蘭克林小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1649,Frederick Primary School,弗雷德里克小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1650,Fremont Primary School,弗里蒙特小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
2042,Friendly Primary School,友好小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1651,Fulton Primary School,富爾頓小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
453,Fung Kai Primary,鳳溪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
454,G.C. Primary,葛量洪小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
456,GCE Primary,香港German小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
959,GCE Primary,德瑞國際學校小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
457,GDS Primary,金文泰小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
960,GDS Primary,金文泰中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
459,GESS Primary,德瑞國際學校小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
460,GF Primary,優質小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1293,GHS Primary School,官立嘉道理小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
462,GNW Primary School,迦密主恩小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1652,Garden Primary School,花園小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1653,Garfield Primary School,加菲爾德小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1654,Garrison Primary School,加里森小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
458,General Chamber Primary,總商會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1655,Geneva Primary School,日內瓦小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1520,Gentle International School,溫柔國際學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1527,Gentle Primary School,溫柔小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
