ID,英文名,中文名,类型,官网,校训,地址,校长
379,St. Joseph Secondary,聖若瑟書院,中学,https://www.school379.edu.hk,勤、慎、朴、恭,"479 Repulse Bay Road, Hong Kong",缺失
399,St. Philip Secondary,聖菲利普書院,中学,https://www.school399.edu.hk,勤、慎、朴、恭,"499 Repulse Bay Road, Hong Kong",缺失
383,St. Leander Secondary,聖萊安德羅書院,中学,https://www.school383.edu.hk,勤、慎、朴、恭,"483 Aberdeen Road, Hong Kong",缺失
307,Holy Bee Secondary,聖蜂中學,中学,https://www.school307.edu.hk,勤、慎、朴、恭,"407 Sai Ying Pun Road, Hong Kong",缺失
409,St. Theodore Secondary,聖西奧多書院,中学,https://www.school409.edu.hk,勤、慎、朴、恭,"509 Repulse Bay Road, Hong Kong",缺失
405,St. Simon Secondary,聖西蒙書院,中学,https://www.school405.edu.hk,勤、慎、朴、恭,"505 Central Road, Hong Kong",缺失
359,S下一 hundred Secondary,聖言書院,中学,https://www.school359.edu.hk,勤、慎、朴、恭,"459 Repulse Bay Road, Hong Kong",缺失
395,St. Norbert Secondary,聖諾伯特書院,中学,https://www.school395.edu.hk,勤、慎、朴、恭,"495 Central Road, Hong Kong",缺失
381,St. Justin Secondary,聖賈斯汀書院,中学,https://www.school381.edu.hk,勤、慎、朴、恭,"481 Sheung Wan Road, Hong Kong",缺失
386,St. Luke Secondary,聖路加書院,中学,https://www.school386.edu.hk,勤、慎、朴、恭,"486 Sheung Wan Road, Hong Kong",缺失
146,St. Louis School,聖路易學校,中学,https://www.school146.edu.hk,勤、慎、朴、恭,"246 Sheung Wan Road, Hong Kong",缺失
134,St. Louis College,聖路易書院,中学,https://www.school134.edu.hk,勤、慎、朴、恭,"234 Repulse Bay Road, Hong Kong",缺失
376,St. James Secondary,聖雅各伯書院,中学,https://www.school376.edu.hk,勤、慎、朴、恭,"476 Sheung Wan Road, Hong Kong",缺失
824,St. Mark's College,聖馬可書院,中学,缺失,缺失,缺失,缺失
127,St. Matthias College,聖馬太書院,中学,https://www.school127.edu.hk,勤、慎、朴、恭,"227 Sai Ying Pun Road, Hong Kong",缺失
388,St. Mark Secondary,聖馬爾克書院,中学,https://www.school388.edu.hk,勤、慎、朴、恭,"488 Aberdeen Road, Hong Kong",缺失
389,St. Martin Secondary,聖馬田書院,中学,https://www.school389.edu.hk,勤、慎、朴、恭,"489 Repulse Bay Road, Hong Kong",缺失
392,St. Matthias Secondary,聖馬蒂亞斯書院,中学,https://www.school392.edu.hk,勤、慎、朴、恭,"492 Sai Ying Pun Road, Hong Kong",缺失
1279,The English Schools Foundation,英基國際學校,中学,缺失,缺失,缺失,缺失
1286,ESF Island School,英基港島中學,中学,缺失,缺失,缺失,缺失
1289,ESF West Island School,英基西島中學,中学,缺失,缺失,缺失,缺失
112,ESF King George V,英皇佐治五世學校,中学,https://www.school112.edu.hk,勤、慎、朴、恭,"212 Sai Ying Pun Road, Hong Kong",缺失
256,Chong Gene Hang College,莊啟程預科書院,中学,https://www.school256.edu.hk,勤、慎、朴、恭,"356 Sheung Wan Road, Hong Kong",缺失
1076,G.C. Secondary,葛量洪中學,中学,缺失,缺失,缺失,缺失
281,G.C. Secondary,葛量洪書院,中学,https://www.school281.edu.hk,勤、慎、朴、恭,"381 Sheung Wan Road, Hong Kong",缺失
323,Kwai Chung Secondary,葵涌中學,中学,https://www.school323.edu.hk,勤、慎、朴、恭,"423 Aberdeen Road, Hong Kong",缺失
1273,International Montessori School,蒙特梭利國際學校,中学,缺失,缺失,缺失,缺失
126,Wesley College,衛理書院,中学,https://www.school126.edu.hk,勤、慎、朴、恭,"226 Sheung Wan Road, Hong Kong",缺失
324,Kwun Tong Secondary,觀塘中學,中学,https://www.school324.edu.hk,勤、慎、朴、恭,"424 Repulse Bay Road, Hong Kong",缺失
1276,Nord Anglia International School,諾德安達國際學校,中学,缺失,缺失,缺失,缺失
314,ICT Secondary,資訊科技書院,中学,https://www.school314.edu.hk,勤、慎、朴、恭,"414 Repulse Bay Road, Hong Kong",缺失
318,Jockey Club Secondary,賽馬會中學,中学,https://www.school318.edu.hk,勤、慎、朴、恭,"418 Aberdeen Road, Hong Kong",缺失
120,Jockey Club Initiative,賽馬會創文中學,中学,https://www.school120.edu.hk,勤、慎、朴、恭,"220 Central Road, Hong Kong",缺失
774,Jockey Club Initiative,賽馬會創新樓,中学,缺失,Caring for Youth,Various locations,缺失
254,Chiu Yang Secondary,趙斑中學,中学,https://www.school254.edu.hk,勤、慎、朴、恭,"354 Repulse Bay Road, Hong Kong",缺失
836,Lutheran College,路德會中學,中学,缺失,缺失,缺失,缺失
333,Lok Secondary,路德會呂明才中學,中学,https://www.school333.edu.hk,勤、慎、朴、恭,"433 Aberdeen Road, Hong Kong",缺失
332,Loewe Secondary,路德會書院,中学,https://www.school332.edu.hk,勤、慎、朴、恭,"432 Sai Ying Pun Road, Hong Kong",缺失
1041,Carmel Secondary School,迦密中學,中学,缺失,缺失,缺失,缺失
289,GNW Secondary School,迦密主恩中學,中学,https://www.school289.edu.hk,勤、慎、朴、恭,"389 Repulse Bay Road, Hong Kong",缺失
284,GDS Secondary,金文泰中學,中学,https://www.school284.edu.hk,勤、慎、朴、恭,"384 Repulse Bay Road, Hong Kong",缺失
1062,Diamant Secondary,鑽石中學,中学,缺失,缺失,缺失,缺失
268,Diamant Secondary,鑽石書院,中学,https://www.school268.edu.hk,勤、慎、朴、恭,"368 Aberdeen Road, Hong Kong",缺失
251,Cheung Chau Secondary,長洲中學,中学,https://www.school251.edu.hk,勤、慎、朴、恭,"351 Sheung Wan Road, Hong Kong",缺失
1055,Cheung Chau Secondary,長洲官立中學,中学,缺失,缺失,缺失,缺失
253,Ching Wui Secondary,青慧中學,中学,https://www.school253.edu.hk,勤、慎、朴、恭,"353 Aberdeen Road, Hong Kong",缺失
252,Ching Kwan Secondary,青松中學,中学,https://www.school252.edu.hk,勤、慎、朴、恭,"352 Sai Ying Pun Road, Hong Kong",缺失
283,GCE Secondary,香港German中學,中学,https://www.school283.edu.hk,勤、慎、朴、恭,"383 Aberdeen Road, Hong Kong",缺失
298,HKDSE Secondary,香港中學文憑試書院,中学,https://www.school298.edu.hk,勤、慎、朴、恭,"398 Aberdeen Road, Hong Kong",缺失
1025,Aberdeen Technical School,香港仔工業學校,中学,缺失,缺失,缺失,缺失
123,Hong Kong Buddhist College,香港佛教書院,中学,https://www.school123.edu.hk,勤、慎、朴、恭,"223 Aberdeen Road, Hong Kong",缺失
111,Chinese International School,香港國際學校,中学,https://www.school111.edu.hk,勤、慎、朴、恭,"211 Sheung Wan Road, Hong Kong",缺失
1272,International College Hong Kong,香港國際書院,中学,缺失,缺失,缺失,缺失
296,HKCC Secondary,香港基督教會中學,中学,https://www.school296.edu.hk,勤、慎、朴、恭,"396 Sheung Wan Road, Hong Kong",缺失
118,Hong Kong Academy,香港學院,中学,https://www.school118.edu.hk,勤、慎、朴、恭,"218 Aberdeen Road, Hong Kong",缺失
300,HKIE Secondary,香港工業總會中學,中学,https://www.school300.edu.hk,勤、慎、朴、恭,"400 Central Road, Hong Kong",缺失
301,HKMA Secondary,香港數學奧林匹亞學校,中学,https://www.school301.edu.hk,勤、慎、朴、恭,"401 Sheung Wan Road, Hong Kong",缺失
304,HKSS Secondary,香港特殊學校,中学,https://www.school304.edu.hk,勤、慎、朴、恭,"404 Repulse Bay Road, Hong Kong",缺失
295,HKBSS Secondary,香港盲人輔導會中學,中学,https://www.school295.edu.hk,勤、慎、朴、恭,"395 Central Road, Hong Kong",缺失
297,HKCT Secondary,香港社區書院,中学,https://www.school297.edu.hk,勤、慎、朴、恭,"397 Sai Ying Pun Road, Hong Kong",缺失
294,HKASL Secondary,香港美國學校,中学,https://www.school294.edu.hk,勤、慎、朴、恭,"394 Repulse Bay Road, Hong Kong",缺失
303,HKSKH Secondary,香港聖公會中學,中学,https://www.school303.edu.hk,勤、慎、朴、恭,"403 Aberdeen Road, Hong Kong",缺失
302,HKNC Secondary,香港鄧族書院,中学,https://www.school302.edu.hk,勤、慎、朴、恭,"402 Sai Ying Pun Road, Hong Kong",缺失
299,HKFYG Secondary,香港青年協會書院,中学,https://www.school299.edu.hk,勤、慎、朴、恭,"399 Repulse Bay Road, Hong Kong",缺失
280,Fung Kai Secondary,鳳溪中學,中学,https://www.school280.edu.hk,勤、慎、朴、恭,"380 Central Road, Hong Kong",缺失
1078,ABC Kindergarten,ABC幼稚園,幼儿园,缺失,缺失,缺失,缺失
206,Holy Trinity Kindergarten,三元培基幼稚園,幼儿园,https://www.kg206.edu.hk,愉快學習,"306 Sheung Wan Road, Hong Kong",缺失
1264,World Kindergarten,世界幼稚園,幼儿园,缺失,缺失,缺失,缺失
536,CNEC Kindergarten,中華傳道會幼稚園,幼儿园,https://www.kg536.edu.hk,愉快學習,"636 Sheung Wan Road, Hong Kong",缺失
534,Chung Mary Kindergarten,中華民國幼稚園,幼儿园,https://www.kg534.edu.hk,愉快學習,"634 Repulse Bay Road, Hong Kong",缺失
535,CLP Kindergarten,中華電力幼稚園,幼儿园,https://www.kg535.edu.hk,愉快學習,"635 Central Road, Hong Kong",缺失
1116,Fairy Kindergarten,仙子幼稚園,幼儿园,缺失,缺失,缺失,缺失
1202,Penguin Kindergarten,企鵝幼稚園,幼儿园,缺失,缺失,缺失,缺失
1111,Eden Kindergarten,伊甸幼稚園,幼儿园,缺失,缺失,缺失,缺失
1085,Bethel Kindergarten,伯特利幼稚園,幼儿园,缺失,缺失,缺失,缺失
844,Buddhist Kindergarten,佛教幼稚園,幼儿园,缺失,缺失,缺失,缺失
776,Buddhist Kindergarten,佛教慈慧幼兒園,幼儿园,缺失,Compassion and Wisdom,"25 Kornhill Road, Hong Kong",缺失
526,Buddhist Kindergarten,佛教聯合會幼稚園,幼儿园,https://www.kg526.edu.hk,愉快學習,"626 Sheung Wan Road, Hong Kong",缺失
777,Po Leung Kuk Kindergarten,保良局幼兒園,幼儿园,缺失,Protection and Care,"180 Hennessy Road, Hong Kong",缺失
247,Po Leung Kuk Kindergarten,保良局幼稚園,幼儿园,https://www.kg247.edu.hk,愉快學習,"347 Sai Ying Pun Road, Hong Kong",缺失
1247,Trust Kindergarten,信任幼稚園,幼儿园,缺失,缺失,缺失,缺失
1115,Faith Kindergarten,信心幼稚園,幼儿园,缺失,缺失,缺失,缺失
1084,Belief Kindergarten,信念幼稚園,幼儿园,缺失,缺失,缺失,缺失
1081,Beacon Kindergarten,信望愛幼稚園,幼儿园,缺失,缺失,缺失,缺失
1135,Health Kindergarten,健康幼稚園,幼儿园,缺失,缺失,缺失,缺失
1212,Quality Kindergarten,優質幼稚園,幼儿园,缺失,缺失,缺失,缺失
1113,Elegant Kindergarten,優雅幼稚園,幼儿园,缺失,缺失,缺失,缺失
1088,Bright Kindergarten,光明幼稚園,幼儿园,缺失,缺失,缺失,缺失
1126,Glorious Kindergarten,光榮幼稚園,幼儿园,缺失,缺失,缺失,缺失
1150,Kids World Kindergarten,兒童世界幼稚園,幼儿园,缺失,缺失,缺失,缺失
1148,Kids House Kindergarten,兒童之家幼稚園,幼儿园,缺失,缺失,缺失,缺失
1149,Kids Paradise Kindergarten,兒童天堂幼稚園,幼儿园,缺失,缺失,缺失,缺失
1209,Princess Kindergarten,公主幼稚園,幼儿园,缺失,缺失,缺失,缺失
1093,Champion Kindergarten,冠軍幼稚園,幼儿园,缺失,缺失,缺失,缺失
1153,Kylie Kindergarten,凱莉幼稚園,幼儿园,缺失,缺失,缺失,缺失
1101,Creative Kindergarten,創意幼稚園,幼儿园,缺失,缺失,缺失,缺失
1254,Victory Kindergarten,勝利幼稚園,幼儿园,缺失,缺失,缺失,缺失
1083,Beijing Kindergarten,北京幼稚園,幼儿园,缺失,缺失,缺失,缺失
1207,Polar Bear Kindergarten,北極熊幼稚園,幼儿园,缺失,缺失,缺失,缺失
1089,Brilliant Kindergarten,卓越幼稚園,幼儿园,缺失,缺失,缺失,缺失
205,Heep Yunn Kindergarten,協恩幼稚園,幼儿园,https://www.kg205.edu.hk,愉快學習,"305 Central Road, Hong Kong",缺失
537,Cognitio Kindergarten,博敏幼稚園,幼儿园,https://www.kg537.edu.hk,愉快學習,"637 Sai Ying Pun Road, Hong Kong",缺失
1087,Bohouse Kindergarten,博豪幼稚園,幼儿园,缺失,缺失,缺失,缺失
1244,Timely Kindergarten,及時幼稚園,幼儿园,缺失,缺失,缺失,缺失
1102,Cute Kindergarten,可愛幼稚園,幼儿园,缺失,缺失,缺失,缺失
1099,Concord Kindergarten,和諧幼稚園,幼儿园,缺失,缺失,缺失,缺失
846,Kirk Kindergarten,啟基幼稚園,幼儿园,缺失,缺失,缺失,缺失
848,Discovery Kindergarten,啟新幼稚園,幼儿园,缺失,缺失,缺失,缺失
1114,Enlighten Kindergarten,啟發幼稚園,幼儿园,缺失,缺失,缺失,缺失
203,La Salle Kindergarten,喇沙幼稚園,幼儿园,https://www.kg203.edu.hk,愉快學習,"303 Aberdeen Road, Hong Kong",缺失
1140,Joy Kindergarten,喜悅幼稚園,幼儿园,缺失,缺失,缺失,缺失
1240,Teamwork Kindergarten,團隊合作幼稚園,幼儿园,缺失,缺失,缺失,缺失
1138,Horizon Kindergarten,地平線幼稚園,幼儿园,缺失,缺失,缺失,缺失
1156,Landmark Kindergarten,地標幼稚園,幼儿园,缺失,缺失,缺失,缺失
532,Christ Kindergarten,基督幼稚園,幼儿园,https://www.kg532.edu.hk,愉快學習,"632 Sai Ying Pun Road, Hong Kong",缺失
1100,Cornerstone Kindergarten,基石幼稚園,幼儿园,缺失,缺失,缺失,缺失
1232,Summer Kindergarten,夏天幼稚園,幼儿园,缺失,缺失,缺失,缺失
1108,Dream Kindergarten,夢想幼稚園,幼儿园,缺失,缺失,缺失,缺失
1136,Heaven Kindergarten,天堂幼稚園,幼儿园,缺失,缺失,缺失,缺失
1125,Gifted Kindergarten,天才幼稚園,幼儿园,缺失,缺失,缺失,缺失
1242,Tianjin Kindergarten,天津幼稚園,幼儿园,缺失,缺失,缺失,缺失
1225,Sky Kindergarten,天空幼稚園,幼儿园,缺失,缺失,缺失,缺失
1239,Talented Kindergarten,天賦幼稚園,幼儿园,缺失,缺失,缺失,缺失
1263,Wonderland Kindergarten,奇境幼稚園,幼儿园,缺失,缺失,缺失,缺失
1191,Marvelous Kindergarten,奇妙幼稚園,幼儿园,缺失,缺失,缺失,缺失
1118,Fantasy Kindergarten,奇幻幼稚園,幼儿园,缺失,缺失,缺失,缺失
1192,Miracle Kindergarten,奇蹟幼稚園,幼儿园,缺失,缺失,缺失,缺失
1249,Twinning Kindergarten,孖寶幼稚園,幼儿园,缺失,缺失,缺失,缺失
1145,Kiddo Kindergarten,孩子王幼稚園,幼儿园,缺失,缺失,缺失,缺失
1158,Learning Kindergarten,學習幼稚園,幼儿园,缺失,缺失,缺失,缺失
1220,Scholars Kindergarten,學者幼稚園,幼儿园,缺失,缺失,缺失,缺失
1117,Family Kindergarten,家庭幼稚園,幼儿园,缺失,缺失,缺失,缺失
1245,Treasure Kindergarten,寶藏幼稚園,幼儿园,缺失,缺失,缺失,缺失
1080,Baby Kindergarten,寶貝幼稚園,幼儿园,缺失,缺失,缺失,缺失
1215,Respect Kindergarten,尊重幼稚園,幼儿园,缺失,缺失,缺失,缺失
1164,Little Bunny Kindergarten,小兔子幼稚園,幼儿园,缺失,缺失,缺失,缺失
1161,Little Angel Kindergarten,小天使命園,幼儿园,缺失,缺失,缺失,缺失
1183,Little Sun Kindergarten,小太陽幼稚園,幼儿园,缺失,缺失,缺失,缺失
1174,Little Learning Kindergarten,小學習幼稚園,幼儿园,缺失,缺失,缺失,缺失
1182,Little Star Kindergarten,小星星幼稚園,幼儿园,缺失,缺失,缺失,缺失
1170,Little Friends Kindergarten,小朋幼稚園,幼儿园,缺失,缺失,缺失,缺失
1186,Little Tree Kindergarten,小樹幼稚園,幼儿园,缺失,缺失,缺失,缺失
1166,Little Dolphin Kindergarten,小海豚幼稚園,幼儿园,缺失,缺失,缺失,缺失
1162,Little Bear Kindergarten,小熊幼稚園,幼儿园,缺失,缺失,缺失,缺失
1176,Little Panda Kindergarten,小熊貓幼稚園,幼儿园,缺失,缺失,缺失,缺失
1184,Little Swallow Kindergarten,小燕子幼稚園,幼儿园,缺失,缺失,缺失,缺失
1187,Little Unicorn Kindergarten,小獨角獸幼稚園,幼儿园,缺失,缺失,缺失,缺失
1179,Little Rose Kindergarten,小玫瑰幼稚園,幼儿园,缺失,缺失,缺失,缺失
1178,Little Rabbit Kindergarten,小白兔幼稚園,幼儿园,缺失,缺失,缺失,缺失
1180,Little Seed Kindergarten,小種子幼稚園,幼儿园,缺失,缺失,缺失,缺失
1173,Little Lamb Kindergarten,小羊幼稚園,幼儿园,缺失,缺失,缺失,缺失
1185,Little Tiger Kindergarten,小老虎幼稚園,幼儿园,缺失,缺失,缺失,缺失
1181,Little Smart Kindergarten,小聰明幼稚園,幼儿园,缺失,缺失,缺失,缺失
1169,Little Flower Kindergarten,小花幼稚園,幼儿园,缺失,缺失,缺失,缺失
1172,Little Hero Kindergarten,小英雄幼稚園,幼儿园,缺失,缺失,缺失,缺失
1175,Little Owl Kindergarten,小貓頭鷹幼稚園,幼儿园,缺失,缺失,缺失,缺失
1171,Little Giraffe Kindergarten,小長頸鹿幼稚園,幼儿园,缺失,缺失,缺失,缺失
1165,Little Daisy Kindergarten,小雛菊幼稚園,幼儿园,缺失,缺失,缺失,缺失
1168,Little Fish Kindergarten,小魚幼稚園,幼儿园,缺失,缺失,缺失,缺失
1188,Little Whale Kindergarten,小鯨魚幼稚園,幼儿园,缺失,缺失,缺失,缺失
1163,Little Bird Kindergarten,小鳥幼稚園,幼儿园,缺失,缺失,缺失,缺失
1167,Little Eagle Kindergarten,小鷹幼稚園,幼儿园,缺失,缺失,缺失,缺失
1177,Little Parrot Kindergarten,小鸚鵡幼稚園,幼儿园,缺失,缺失,缺失,缺失
1252,Valley Kindergarten,山谷幼稚園,幼儿园,缺失,缺失,缺失,缺失
533,Chung Chi Kindergarten,崇真幼稚園,幼儿园,https://www.kg533.edu.hk,愉快學習,"633 Aberdeen Road, Hong Kong",缺失
